Wallet,vGHST,vGHST VLT,Gotchis,Gotchi VLT,Total VLT
0xd32f222283D295f93664B11faAC967e6826b635f,2235.604164,2.398276972,5,5.974801942,8.373078914
0x783FF1952E1D8bd4A9d60D579F92cbC4b8c6ec4d,0.070871304,7.60282E-05,7,8.364722719,8.364798747
0x7b0B5fbb7B5CA042D82128F66965bfD185Ac30DC,3.59353E-05,3.85501E-08,7,8.364722719,8.364722758
0x7953bB4AFA683C36396Bee7Dd7d3647cF640B0d2,0,0,7,8.364722719,8.364722719
0x3c2262255793f2b4629F7b9A2D57cE78f7842A8d,0,0,7,8.364722719,8.364722719
0x636bFC1dAde24c7E60E5807795E4534D42cb5803,5528.616725,5.930904223,2,2.389920777,8.320825
0x0Bd93eb28097CC848649D8d4Cb429536fC448b30,985.7259703,1.057451911,6,7.169762331,8.227214242
0x6299dbe5BE8ED5d5DF9Ff5a21B485c7da0cF3476,979.1937886,1.050444418,6,7.169762331,8.220206748
0x6B3bE6C88C8875168c694e57E62d1dE554Ee6902,825.9387765,0.886037868,6,7.169762331,8.055800199
0x581dE43B0273915f61D015E394D2C6aF1F9ce8E6,4030.958707,4.324269742,3,3.584881165,7.909150907
0x3c0CDBa6547D1D3f36F9b8ee47809b4B0790ec9E,7333.506475,7.867126026,0,0,7.867126026
0x25758104dFBb2bEE209Ca989b2136881Fb5648D5,7264.770371,7.793388368,0,0,7.793388368
0x6794BDa8e07FAA690d6924B259992Ed354aeC9Bb,550.8432072,0.590925084,6,7.169762331,7.760687415
0xc976895017c81Ac926478C26c347BBEd202d0508,1414.863872,1.517815853,5,5.974801942,7.492617795
0xa919538CeAb5c64608945865835dbC10540feB1D,6833.464239,7.330698424,0,0,7.330698424
0x4961a4c211E482C45b09e02848575324cf86F988,6787.224384,7.281093945,0,0,7.281093945
0xaFa59C65e2965B6A0f4d7780CeEb4a8ed30786d4,4505.222034,4.833042643,2,2.389920777,7.22296342
0xE4E98E007e5A4A5a73a4BA2254efEaaE131CbC04,18.94621117,0.020324824,6,7.169762331,7.190087155
0xA63519e67dAe9A551AD34ae679cf0E911a78381A,0,0,6,7.169762331,7.169762331
0xc928499a080594C8854D1A46DCAe5E862acC5d08,4373.682842,4.691932056,2,2.389920777,7.081852833
0xE1f987CB66D8F0Da79Cb0fE245500200bbFBA51E,6551.984634,7.028737073,0,0,7.028737073
0x262336fd3Eda533826Aa4c92C9f23563f9F90693,2050.81437,2.200041026,4,4.779841554,6.979882579
0x7a9A2FFA209C212e8c36e74FB209518E959F65dB,4263.140767,4.573346433,2,2.389920777,6.96326721
0xC338f8F06aa7BeBBcc3660f096771D159DB346CF,6437.552695,6.905978541,0,0,6.905978541
0x628cC4601166a44e5378717790c8Da50de0cce9B,2927.641728,3.140670362,3,3.584881165,6.725551527
0x9b68185AaDEB867DEd2cf16E0d798D2D6A63eA01,3952.804757,4.240428952,2,2.389920777,6.630349729
0xCc58AccACd0db8010e4c8A20BA49D2DC9d4D7f59,6157.202471,6.605228749,0,0,6.605228749
0x579ea3F1e0617Aa237E36C0501822b55bE8D84ED,1696.28197,1.819711222,4,4.779841554,6.599552776
0x77f07Ab7B444C7C9FCfAfc76c053A810cD6203CB,2736.723119,2.935859639,3,3.584881165,6.520740804
0xaa44cAc4777DcB5019160A96Fbf05a39b41edD15,492.6467826,0.528494021,5,5.974801942,6.503295963
0x9F533Eec49dc2DBbf495F1cD687c2536d424bE07,3802.886925,4.079602412,2,2.389920777,6.469523189
0x38dAEa6f17E4308b0Da9647dB9ca6D84a3A7E195,321.6751312,0.345081688,5,5.974801942,6.319883631
0x73719C0C85a430aB716bafC6A2A6768e40F7D334,2537.376597,2.722007751,3,3.584881165,6.306888916
0x6CD71d6Cb7824add7c277F2CA99635D98F8b9248,229.7180435,0.246433381,5,5.974801942,6.221235324
0x89A1145FCCAC1a2a9350eC1A4A486E4458D26274,217.4349368,0.2332565,5,5.974801942,6.208058442
0x33Caf1E780FC8a92247F42A220cAEAFdE3B5D553,1241.060588,1.331365846,4,4.779841554,6.1112074
0x1b2E6C79A0b9a1f19234D45D9A8DB9EE57Bc0b14,111.1181516,0.119203618,5,5.974801942,6.09400556
0x6b6f5e6a8167d72ac8951aC89E9d490A63912945,95.78203652,0.102751577,5,5.974801942,6.077553519
0x75bbECBC4fA323d304E41Dd383f1F1878288DB00,24.46440189,0.026244544,5,5.974801942,6.001046486
0x5e16073080f5886f9C79FF5f0462ec938eAaFFa9,6.06824E-05,6.50979E-08,5,5.974801942,5.974802007
0xAF777F6ff15de8d50527208d8cbd36576b213f97,4.51799E-05,4.84674E-08,5,5.974801942,5.974801991
0x0b81747F504dFC906A215e301d8b8aD82E44CBd2,0,0,5,5.974801942,5.974801942
0x32f9A1E1125E61bD2756528e7316303f532E4d7F,0,0,5,5.974801942,5.974801942
0xa5Fa57608C5698120A7C3c9d50EC346bb3980223,0,0,5,5.974801942,5.974801942
0x93FC1F35f53a9553534979233caF273214C51Fd7,0,0,5,5.974801942,5.974801942
0x7bf4d5E579a26dd09F1ddDB2391566e7BA575B5B,0,0,5,5.974801942,5.974801942
0xdE6b1d60b5c5c0C8a41C8c3241C56E8754D5Ca65,0,0,5,5.974801942,5.974801942
0xf31B40DbcBa528f2cD6Ea9D65058BE320175D259,0,0,5,5.974801942,5.974801942
0xA8992310f620dc8f23F9Cf4faD90A2F2380D8d6a,0,0,5,5.974801942,5.974801942
0xfbb073e09D84970d1eFe099aBBE9E626f8FF7024,0,0,5,5.974801942,5.974801942
0x10dF55eE5D2977F952f3f264b9e8218D699b36b1,2124.176606,2.278741434,3,3.584881165,5.8636226
0x5c108A3889101991e47B7C9Ab47dc7c5c6De583B,4295.943534,4.60853608,1,1.194960388,5.803496469
0xC61b244fA2B83eFe9EF91dA7390CA5FC1cbb35B1,2021.921997,2.169046311,3,3.584881165,5.753927476
0x59bdFB381CA2080D0D042903e776D3DCb548050A,5355.556075,5.745250887,0,0,5.745250887
0xdC7Aa225964267c7E0EfB35f4931426209E90312,5330.793375,5.718686339,0,0,5.718686339
0x7909759B82EB27aB3Cc886C5f3fCE3A72a565b39,1922.112574,2.061974297,3,3.584881165,5.646855462
0x3FbacD52FA6F1F15Bc3D776474FdAB07ec9D8d59,5258.411263,5.641037373,0,0,5.641037373
0xb4D502361a3c6f823EEb9A99Af09E110382206ee,618.351521,0.663345612,4,4.779841554,5.443187166
0x29E9315DdBb5c44717D64bD6c0550a692819413d,1678.677504,1.800825775,3,3.584881165,5.38570694
0x94046B4000fefc937F9AE219E2d92bf44A36393E,526.8395938,0.565174858,4,4.779841554,5.345016412
0x6900C1F8E31B786aD9a85219D6D3FcA20FEdBD3F,4974.118617,5.336058291,0,0,5.336058291
0x1d5BEdf6B017a282eb7446e86e7C2584E89Ef466,4944.76657,5.304570455,0,0,5.304570455
0x7A8B10716E2e473a541E9E990e711651425E5413,2572.810486,2.760019972,2,2.389920777,5.149940749
0x4E8ffddB1403CF5306C6c7B31dC72EF5f44BC4F5,3677.771028,3.945382509,1,1.194960388,5.140342897
0x3CF4E2F525C3e755c4aae97846379Ef703252288,4776.696524,5.124270861,0,0,5.124270861
0x8886DcA35291F05Ed5d8e21F083998EA8dcEB50f,313.9927217,0.336840272,4,4.779841554,5.116681825
0x13E965baAFDa80C7501c23cbED282d5e53e3066B,1409.132284,1.511667209,3,3.584881165,5.096548374
0xE2C67350D0A0768De07E556073BeeEc0AE86a684,4710.67901,5.05344961,0,0,5.05344961
0x575C13C07b054438a513f4968605c021856f63F8,2470.363149,2.650118097,2,2.389920777,5.040038874
0xc8d42ec0eA8f543E01bd49199f6a1888AE11023B,231.5519206,0.2484007,4,4.779841554,5.028242254
0x294C3c4F59b7A422230e59700BC0ae11020Aa1c8,4680.200786,5.020753651,0,0,5.020753651
0x6Ca0D65fe5c8700a5cc7A2C3bfE801111A1dEd1a,2434.573526,2.611724257,2,2.389920777,5.001645034
0xB9301C0001065de513aA0cf1bAea9efB58A2E775,198.2315634,0.212655801,4,4.779841554,4.992497355
0x288d3b021202293788d76F76947C74a65450374C,1291.661168,1.385648356,3,3.584881165,4.970529522
0x49a338c8A8C92f3f7E5A4700A191bb41595591b2,2398.322867,2.572835834,2,2.389920777,4.962756611
0x83111e1888C1e49e8703e248EDEAA34EF868A1DE,133.0857377,0.142769666,4,4.779841554,4.92261122
0xE0350C57c2BA6eF8731e41E06F528E6661355B6b,129.1719548,0.138571098,4,4.779841554,4.918412652
0x0b6bF854CB7c816518a96317893e43AB219BD365,1219.027265,1.307729277,3,3.584881165,4.892610442
0xacEB122F86EB1AaBdfc9f9149c9011dF537f83Ca,99.77261362,0.107032526,4,4.779841554,4.88687408
0x1E9fb5428855064B5C38E3Ae96Cc9878c573eD53,98.52765989,0.105696984,4,4.779841554,4.885538538
0xD952fB344DDAcC0c0e8c23cc686C10d5Dda11A97,49.86151987,0.053489673,4,4.779841554,4.833331226
0x4c1Fd4e71E38bDaE5cc0dBce263dBb6Be018B6cB,49.85376858,0.053481357,4,4.779841554,4.833322911
0x25612e8bd7683De22dA45D717D0493B0e96424b4,3355.499473,3.599660997,1,1.194960388,4.794621386
0xa499Df2Bdae854093e5576c26C9e53E1b30d25E5,1.08271975,0.001161503,4,4.779841554,4.781003057
0x9993AB06c1eDC0FdeA706b1F6F6359c0c1EC5E5b,7.84796E-05,8.41902E-08,4,4.779841554,4.779841638
0x47dC446E56D14C5a51fB7cFf0abA7E5433754Be8,1.20279E-05,1.29031E-08,4,4.779841554,4.779841567
0x1A08B4d6497fa6D5970BD8f6C72BC5fBC8dD500e,0,0,4,4.779841554,4.779841554
0x22CAb81E0FEe2bad5b015DbBEB6A374A1B8738de,0,0,4,4.779841554,4.779841554
