Wallet,vGHST,vGHST VLT,Gotchis,Gotchi VLT,total VLT
0x7b0B5fbb7B5CA042D82128F66965bfD185Ac30DC,474.6402869,0.452393583,7,7.26068323,7.713076813
0xC61b244fA2B83eFe9EF91dA7390CA5FC1cbb35B1,2619.921769,2.497124304,5,5.186202307,7.683326611
0x70C9666B338795DdAb8f4bd67F580B1D9234b8Dc,2600.562916,2.478672813,5,5.186202307,7.664875121
0x45F055553Eb4A91F4DB1ecF89682cB90b4482B15,1457.214546,1.388913937,6,6.223442768,7.612356706
0xa59e113fbef3B4129bAef6b5355dFf683851aFA7,331.1005042,0.315581605,7,7.26068323,7.576264835
0x5547e568705ed69440b499a2e0EB769c956FCE01,7921.646936,7.55035411,0,0,7.55035411
0x6d7b212d1C91E735a2d0C3Cca20074c4285E8a44,7918.890753,7.547727111,0,0,7.547727111
0x4dAE5b5bf3dC068BDFEC47b8B402AFf28fe6707F,1357.526729,1.293898554,6,6.223442768,7.517341322
0x92b051204816DC4fbA7AC1A68a2cf319A9a387CB,259.7193798,0.247546161,7,7.26068323,7.508229391
0x8f2E458791069494eaf3789A1eD8e0B69dBe8dbb,7813.991524,7.447744578,0,0,7.447744578
0xd32f222283D295f93664B11faAC967e6826b635f,2365.089026,2.25423574,5,5.186202307,7.440438047
0xaFa59C65e2965B6A0f4d7780CeEb4a8ed30786d4,4505.222034,4.294059301,3,3.111721384,7.405780685
0x92fAB452E2F14C7730f79031906E06326c916946,93.91224159,0.089510513,7,7.26068323,7.350193743
0x46077ac2F9F1c76C075b5964e4dCC02ef441c8eb,7684.429655,7.32425536,0,0,7.32425536
0x4961a4c211E482C45b09e02848575324cf86F988,7675.428854,7.315676432,0,0,7.315676432
0xdc17637f3399C3Ad21bE1Cef13ac5380363878dC,21.64918903,0.020634477,7,7.26068323,7.281317707
0x783FF1952E1D8bd4A9d60D579F92cbC4b8c6ec4d,0.070871304,6.75495E-05,7,7.26068323,7.260750779
