Wallet,vGHST,vGHST VLT,Gotchis,Gotchis VLT,Total VLT
0x42985A8dDd78192422A635239b7cB5fdBC5177Fa,21.71171276,0.028044916,0,0,0.028044916
0x24e54be736751e2B9b4744292891156176630ED2,21.63359356,0.027944009,0,0,0.027944009
0x2E60C6AB792FEa9c1824301dBAA717D94Ef799Ba,21.3629779,0.027594457,0,0,0.027594457
0xaABb565C60384C0AAE0B99509E48d9a5C38ce693,21.33439597,0.027557537,0,0,0.027557537
0xaaa8566d50e5a8e077aF8c485D0C6e228704DB62,21.16904327,0.027343952,0,0,0.027343952
0x5Bf5ab5A7F99Fb2C75E6213d14aaaA7D0109DE9F,21.12632454,0.027288773,0,0,0.027288773
0x4B79a50ee70DA1B95621432474092F168C3616b1,21.00555058,0.027132769,0,0,0.027132769
0xe00EaA2787a8830A485153b7Bf508Bc781E4A220,20.99260369,0.027116046,0,0,0.027116046
0x38AB6c85C25208B1c212faD165377871e14Be02c,20.50559184,0.026486975,0,0,0.026486975
0xDa7Ba364dc71527055608A76f816BEF129AE6dBa,20.28793797,0.026205833,0,0,0.026205833
0x0F503e827D6f2c4a656c8FA68edbD7408E8D4fc5,20.18456068,0.026072301,0,0,0.026072301
0xE04fC9A4eF6b40dBD417BC4864f553d2b5E0789f,20.03388249,0.02587767,0,0,0.02587767
0xB71Fb919489092f5262cc39235F1bD18F728Dd4B,19.99211443,0.025823719,0,0,0.025823719
0x9DA824771417Bcd54352276c2E2Cb51F4BcE1F24,19.93575273,0.025750917,0,0,0.025750917
0xB87E0Cd193517B91364A04d510ac23c7C20a32b7,19.84394745,0.025632332,0,0,0.025632332
0x6962C018c808123EdB5F6Be7B9275FE5161eA4Ad,19.81469451,0.025594546,0,0,0.025594546
0x51E7481970a1398D98519fE98EAF06818488491D,19.81148239,0.025590397,0,0,0.025590397
0xf0dfc85855Ad879d629c78f73E55F4040c28f02D,19.71860289,0.025470425,0,0,0.025470425
0x9d4C61A655112E40AE415901F8A1386F7C3C0529,19.67613377,0.025415568,0,0,0.025415568
0xB3C523b3c77414837C5ca605BE570FD9a04d531D,19.45634869,0.025131673,0,0,0.025131673
0x82370899FA41488934A1dbc49ccaCAE3da59AE1D,19.30931517,0.02494175,0,0,0.02494175
0x99dF1c74B59Fd46f6aEf50a0399cBec6A91C2f4f,19.22463045,0.024832363,0,0,0.024832363
0xeB2353929B13550AB840166E82DD03DF01063dA7,19.1668119,0.024757679,0,0,0.024757679
0x4d3f684b8e08d6f36619De58Bd9523108459de3D,19.03624338,0.024589025,0,0,0.024589025
0x006be8Ae03459bCd73DaEDA911dE34Bc98F387A5,18.90466856,0.02441907,0,0,0.02441907
0xF5647bEaBA520C2BD06eD77212E22aF093FE70E3,18.90052888,0.024413723,0,0,0.024413723
0x27C6e971b84EDC09203E3defdc5a9D54dcF1E9B7,18.52417684,0.023927591,0,0,0.023927591
0x5D8B84FA939acc9C987a094148eF39088A08dFd8,18.51681696,0.023918084,0,0,0.023918084
0xa8EE7573Eb370cA20831cF607b8ED0EB1154E8cf,18.50290369,0.023900112,0,0,0.023900112
0x77Ee567dE9D3d92ca5BB6E17744F6CCc184DD128,18.19849374,0.023506907,0,0,0.023506907
0x93296469ddD3303C97973b7445112429Ba7102e4,18.16257509,0.023460512,0,0,0.023460512
0xCb661deE625De366b4f6f6DC98324cfd87a6fcD9,18.09682696,0.023375585,0,0,0.023375585
0x9Ce347EebD24519FA6Bb39437d40226e5D589B4D,18.01465288,0.023269441,0,0,0.023269441
0x0324b3eb6085C293ff64E1FC7b7266612016C032,17.92529055,0.023154012,0,0,0.023154012
0x1a372f3EC11293977De6C37b8B5427C5827514A4,17.84141947,0.023045676,0,0,0.023045676
0x216b0f365dEF614d3a1f9D1C731ed25Dc2670a2d,17.6414125,0.022787328,0,0,0.022787328
0xf28E24fA49135b438069BF349126d840a14AA5F3,17.62301935,0.02276357,0,0,0.02276357
0x122D540Ca691B500d91Cf2ff840d150Dd8c4A99D,17.53291976,0.022647189,0,0,0.022647189
0x630511C8f88244fCb22894162c42cc40E4f11adA,17.46311588,0.022557023,0,0,0.022557023
0xe9882C6E9804942329F54F1BED06045C763a50ce,17.37400528,0.02244192,0,0,0.02244192
0x3986812b27cb160C4665372897CC6ea88ae41303,17.12946003,0.022126042,0,0,0.022126042
0xd7c69d4F68ecadAfE3f4f8aB4706893A54d951fE,16.88491293,0.021810161,0,0,0.021810161
0xF9FD00df5013006407A6Bc49CEFBe027FC5ebD37,16.47590401,0.021281847,0,0,0.021281847
0xC0D803001e3e707278F7E348641B5302dc186205,16.40838459,0.021194632,0,0,0.021194632
0x16Aa32b397F0Bc4D3A49a6f21a91B0B4d6A65DB7,16.40755385,0.021193559,0,0,0.021193559
0x84BE0B3c2Aa1c6f0e7478337b0DC9E18F5F7E7C0,16.28273807,0.021032335,0,0,0.021032335
0xb4F6FE42972d98e3c6b44c8eb575D2f2Cc3BEc11,16.28046382,0.021029397,0,0,0.021029397
0x92CF1E3EE8b67Ee478C64706705Bdb4836146fc5,16.22693853,0.020960259,0,0,0.020960259
0x4E314EB0e908b8045D6369CbEe5Ef2EcF77DbC23,16.11013803,0.020809388,0,0,0.020809388
0x1189880DFd8BE58932A6Acc8DA1ed09d5BD02EAa,16.04371067,0.020723584,0,0,0.020723584
0x1139e7167366F729804E763494e03B1930f6AAe3,15.87160492,0.020501276,0,0,0.020501276
0x41ba0e81fbbC25d3Bd8b6097C561c1a03019F424,15.72990248,0.02031824,0,0,0.02031824
0x34e1E90bB4D0F2a8a7A32C9FD0F536bc18C18e57,15.46109499,0.019971023,0,0,0.019971023
0x05D6641A7bD37D0609c2904612d285d81A580f16,15.44325366,0.019947977,0,0,0.019947977
0xc2Ad884365D71b2694FF9d25AEC707Bb6fe06497,15.36377391,0.019845313,0,0,0.019845313
0x79C2f2878c37529B6F882A465dba9ee1Aba76b33,15.33953095,0.019813999,0,0,0.019813999
0xc254111B291Bd0bc4F84C9853921f44Df645807f,15.30900865,0.019774573,0,0,0.019774573
0x10484DBbeB64058767C0032952f450A5d0b8e25a,15.29791859,0.019760248,0,0,0.019760248
0x6a9C491feb779E7E97AB7c9C78480C711C8729d4,15.27470623,0.019730265,0,0,0.019730265
0x1FfD6081944dE42A6B89FF45D0090A679C04cDe4,15.14615598,0.019564217,0,0,0.019564217
0x2e3987AfD23E8F893595B26bb8EC28bD7AD86693,14.90517821,0.019252948,0,0,0.019252948
0x7B0B45A527b721286BB18fC85188B6C25A518DA5,14.65549283,0.01893043,0,0,0.01893043
0xEdC47Ad07e8b096f6dE4FC9e95f54cdB817A401A,14.65256683,0.018926651,0,0,0.018926651
0x4fDe84a6650522F4E2cf63c752dFBd7B09e6957F,14.64429869,0.018915971,0,0,0.018915971
0xFf6936Bf3605c19D21957699b22A099158520356,14.57392757,0.018825073,0,0,0.018825073
0x826B43B450E067D9edD45df6586e0Ea8C63B6BE6,14.46468176,0.01868396,0,0,0.01868396
0x8d4bFB3D8aC2279fBc063C11480FF1a802f47444,14.45697279,0.018674003,0,0,0.018674003
0x27cd2D00801648F0fd0C1C2a561b1e251E4Ba284,14.26562062,0.018426834,0,0,0.018426834
0x3B77192e85B1d717A8294ea1bF18944F2fcb7Add,14.01145718,0.018098532,0,0,0.018098532
0x0b1Bbf7e192FC296a19507E84b2168C4F463f14e,13.92584952,0.017987953,0,0,0.017987953
0x6c9e7FDd536494Cf0A65948B8c9C58D50CC37705,13.8127954,0.017841922,0,0,0.017841922
0x72AE21EA679496931F8c4113d093d473f8CEbED8,13.80161888,0.017827485,0,0,0.017827485
0xA7a7aBad6FBE05D82130eE398eD0Ab4920c0521C,13.79875234,0.017823782,0,0,0.017823782
0x264e0B35922FC1d119EcB2E19500C7d8450518CA,13.78748788,0.017809232,0,0,0.017809232
0x99B63D88569390a36c44ff36630B6c20E30911BA,13.6959919,0.017691047,0,0,0.017691047
0x8Ff59b10B76721e1aB062A0c6419B0a5c2e2475f,13.66000848,0.017644568,0,0,0.017644568
0x68921a19cb3c23A09774e5ccdC315dfd501EbEbF,13.55445127,0.01750822,0,0,0.01750822
0x13743054B3927B9Bab87E78FAe78eAe16163Fc3b,13.54312416,0.017493589,0,0,0.017493589
0x9e1925ee307c23e0969B6a21d6fC9b9817A0C084,13.52356824,0.017468329,0,0,0.017468329
0x45d0c079a95C9Fb1D73B34747AbbF20303aC3f8b,13.46722471,0.01739555,0,0,0.01739555
0x9E32FE0F9C10c050267BdD093D6138B35D7745dD,13.2889126,0.017165225,0,0,0.017165225
0x6187Ef788705A4b0A59A317166202f52522B52ae,13.20094597,0.017051599,0,0,0.017051599
0xD8f99Ccb6c3Ad2445163389B9e94924A948231cd,13.10553061,0.016928351,0,0,0.016928351
0xD75912400Ed45e856F552B8B799A0d12C119e566,12.95813706,0.016737964,0,0,0.016737964
0xEf02bbc7a50c6dE47ecd71363B5f502236a990EF,12.93930338,0.016713636,0,0,0.016713636
0x181db0DC278cF7b9488c6CDF9e27c69D0Dd0f168,12.9183431,0.016686562,0,0,0.016686562
0x12581725c538DF73Ca211751525f56672BCC8707,12.90221345,0.016665727,0,0,0.016665727
0xFfF6b41a29881fC97bD6E8778529B1E37597d94a,12.85834128,0.016609058,0,0,0.016609058
0x9de75046018e0D89a3a9d4ED68d52954e036fC74,12.78735914,0.016517371,0,0,0.016517371
0x7441CB7D4940cE9Ecd8738A44aFC7b94a089C207,12.75513728,0.01647575,0,0,0.01647575
0x26A89BA00d534d2105852C1Cbe05173c69279572,12.67756003,0.016375544,0,0,0.016375544
0x38542600c1085f498008910F64aAEfacD4af99EB,12.65134196,0.016341678,0,0,0.016341678
0xb57B4038e7401Aa783E112b3613FF32853d4FED4,12.62705426,0.016310306,0,0,0.016310306
0x070d36b43BccbAdE0127d7222449120Ee73B558f,12.51615195,0.016167054,0,0,0.016167054
0xeA8193D56955AF64D360e18dd9E0EDFE1284C6d0,12.47031986,0.016107853,0,0,0.016107853
0xb180fB495ae0504eDe376304648Ca0aCb72c98c4,12.42613738,0.016050782,0,0,0.016050782
0x967CaA684715E05c6bfCa0b788C032Dd02655817,12.40948289,0.01602927,0,0,0.01602927
0xb66Ac94f7F22e4F37751385A4304B0ae72bc3629,12.30076313,0.015888837,0,0,0.015888837
0xdDF2cAcbA862b4eD3D25FFA5c919bb62aC8C1B10,12.29637096,0.015883164,0,0,0.015883164
0x54b8C480D6E2287A3ba87100e34b945Be4Def20d,12.17590821,0.015727562,0,0,0.015727562
0xe236C7aA04DD3d30b61FF42c9FdF958B43a0f2f0,11.97050709,0.015462247,0,0,0.015462247
0x3c86A10231c3bEf41673f20BDC6238B1a4bDB9AB,11.95843094,0.015446648,0,0,0.015446648
0xDb8935b2e0002E7927FB7a109f31E5f7F2E73f70,11.90537199,0.015378112,0,0,0.015378112
0x00F162a9bC72Bad389A988622e728F5B86618ceD,11.85001387,0.015306606,0,0,0.015306606
0x3e6cF30a3f0e10c06be4879007eCcFb6ddE2d9B6,11.84993645,0.015306506,0,0,0.015306506
0x0d1472bDEDac63675B0C02C0de71A48D57626C12,11.83023779,0.015281062,0,0,0.015281062
0x54a1F5DdD2Ba9250A3ce1872f5E0EeD3A6045DA1,11.82906491,0.015279547,0,0,0.015279547
0xB3c08E7EbFADbD773B2f6E58ad8daE4BF77AC0aB,11.81025464,0.01525525,0,0,0.01525525
0xA1B1b55E2053051e55FA50FA712a288f236E22Ef,11.7323456,0.015154615,0,0,0.015154615
0x4488cC10c66d3632B5e2Cf42Ce61b4B8F9538bf8,11.71050794,0.015126407,0,0,0.015126407
0xd621Cf46fC5deFA161c366bAf0991bb86f71483A,11.68372652,0.015091814,0,0,0.015091814
0x59957512FB52509682050951718c6ecE8e1F92ED,11.6555768,0.015055453,0,0,0.015055453
0x541C83f2B07C1028873C1D947cE9f9035FC8579D,11.60040812,0.014984192,0,0,0.014984192
0xdc78875298D7ac6a7DF206489a798AB7bDbc8dAe,11.58260204,0.014961192,0,0,0.014961192
0x2240047B3C4bdF4fA2a4907C7Fe4c78B0dD493B5,11.56580647,0.014939497,0,0,0.014939497
0xC6F998AC10F27b3fFa91F2eC906C3f23B82214F7,11.51870033,0.01487865,0,0,0.01487865
0xc64b32542423401AB0316a5AEFC1C1dCF87c4eB5,11.41042332,0.014738789,0,0,0.014738789
0xf7A14935ACca7C99511f465f97715D56bF80c940,11.38183051,0.014701856,0,0,0.014701856
0xe7DE6F592F18de3520be98Ca158cb984B1Bd869D,11.33897454,0.014646499,0,0,0.014646499
0xc5E2A38451B7fC935eCA5aa6C8EFfC5280CF9bDc,11.33422411,0.014640363,0,0,0.014640363
0x2D751ec3b87e720A46d5d2E78b13939621db6295,11.2844997,0.014576134,0,0,0.014576134
0x24Ad8726cF4BBDb99D2875F31ce04296Bb796a98,11.26606019,0.014552316,0,0,0.014552316
0x8C10af0926E2a6360D17741d460AC796D747Bd84,11.25954926,0.014543906,0,0,0.014543906
0x7eF0be5a5a4040d7a7Fc925Cfd0974df3D472627,11.25054548,0.014532276,0,0,0.014532276
0xe39532dBf1BFD19A5D9B1B69C390A128A2d0B608,11.23313004,0.01450978,0,0,0.01450978
0x5D9918E75E42C269ccFAEC07505Ff257DAf74f15,11.19385759,0.014459052,0,0,0.014459052
0x9B8B23aE82a568818d7EF79a62b09BE12a601f30,11.17165954,0.014430379,0,0,0.014430379
0x5517B109811aFFd88a2d811f663aeCC93c3aA548,11.13696209,0.014385561,0,0,0.014385561
0x8559665A14c4Aa0ECd918e7F9ab30d535b83A8B2,11.10107888,0.014339211,0,0,0.014339211
0xD71AFd4E63a63D1528E056F85a4d01C15b9A860d,11.09942276,0.014337071,0,0,0.014337071
0xdD9B8c508E1de45C09D9279EC9F972936298490A,11.08347279,0.014316469,0,0,0.014316469
0xB5Ece2Ce1F709bb54d5E0487A93975e2E0744a78,11.07889645,0.014310558,0,0,0.014310558
0xF2eA68eb96E8Ef866C5b933686bbb97af4ace06a,11.06995845,0.014299012,0,0,0.014299012
0xBFdb02d5F62182c422E578173bc90db53c876116,11.0531874,0.014277349,0,0,0.014277349
0x35ffE6676152045CeCa75420cA7825B441d1b7E8,11.04656571,0.014268796,0,0,0.014268796
0x54F8CDd9B8c8A555e1459F0C42a227fc9E51F3DE,11.03055673,0.014248117,0,0,0.014248117
0x9564e537FFA443ff08631681Ba4371b405C83DD9,10.94457829,0.01413706,0,0,0.01413706
0x9cE77ce1Ec01d24797733da05A3289E693cE14Dd,10.92831257,0.014116049,0,0,0.014116049
0x1fC3D23DA165EB6d1406D7b5092bB073b0c4C747,10.90865972,0.014090664,0,0,0.014090664
0xA606B917C0BbE0bc28921b40cFf6e4EC58e12317,10.88628398,0.014061761,0,0,0.014061761
0x85AF33A8875e07524C8a220F5aB2922C69DEC15D,10.87976799,0.014053344,0,0,0.014053344
0xF1EA9d5e13c38d010e9A0322c0fcbFdf0F2CB2a4,10.81754661,0.013972973,0,0,0.013972973
0x5F55e92aC0C7874Ccf2b8234AfF585dD42427C96,10.80306432,0.013954267,0,0,0.013954267
0xd62415FA6682B918bE6e91a99c833856F1216Dc4,10.76369531,0.013903414,0,0,0.013903414
0x58e70116F5D72573BbeBa3efF46b19F4409Bf400,10.60717372,0.013701236,0,0,0.013701236
0xDc179fD8251b5ff4F67096109372F3634F89640B,10.58087789,0.013667269,0,0,0.013667269
0x4d51906B6F1a7Ee0E4E90f423F78d208a9Cd4fBC,10.5737885,0.013658112,0,0,0.013658112
0x60F1F2082E545C242B8B4B7073C33B430A808EC7,10.54271986,0.013617981,0,0,0.013617981
0x8b80a29482Effa6E79d9523951d3DA046dBd043f,10.50644746,0.013571128,0,0,0.013571128
0x9F968135b0BFc9003f4C6030c08B62c02A3A66aa,10.50165731,0.013564941,0,0,0.013564941
0x06E19ff4e3dB4b6eE9deD17D8FF1E57e5bdCdCD9,10.4848097,0.013543179,0,0,0.013543179
0x3a77a5FFDF1e2c7D5a096645741ff35cd2578A3e,10.46429773,0.013516683,0,0,0.013516683
0x3A91c6C631C56D55d57F7D8A3FCd5aDD74b87f5D,10.37400059,0.013400047,0,0,0.013400047
0xDd56B81704468045D8cc585300dEAAe974064F93,10.36292422,0.01338574,0,0,0.01338574
0x5CB8Ec651f3BE7c6A3703091A1A1C5F6deDdB511,10.36093564,0.013383171,0,0,0.013383171
0x0408d02ce3B6967Ec3C7fc1d5fE8687095ef18de,10.34403929,0.013361346,0,0,0.013361346
0x50B8BF0eDe760e38742a72380ef3F1F9a777a069,10.31568708,0.013324724,0,0,0.013324724
0xE83B9A1B9056B21a01b85162E77AD76a42A1c64B,10.289607,0.013291036,0,0,0.013291036
0x33F4bcd41214e12A46Ea2b373f365b8a4dA79bD3,10.2298051,0.01321379,0,0,0.01321379
0x3F25956484A361dE194780676568214C74C3C85D,10.04336469,0.012972966,0,0,0.012972966
0xfe0D666e2B1A69d57475C4D516AF1fD47FD2173c,9.969048537,0.012876972,0,0,0.012876972
0xBf8aB1e63A9b883A6B5A396cb5A36138af6E020A,9.960136659,0.012865461,0,0,0.012865461
0x873a4a10efA2eF784b531F60aD63d8e75b9915Ce,9.954946748,0.012858757,0,0,0.012858757
0x2c640AC98E293Daa246F98D2828E328A06FA6936,9.908971424,0.012799371,0,0,0.012799371
0x8a213bEf3fa155c26F14277A7a3b16DCE39772A0,9.889485661,0.012774201,0,0,0.012774201
0x589Ed0CE42A60991d00038f72FB40CdD8470CaFb,9.884836922,0.012768197,0,0,0.012768197
0x7Acbd923995AB7DdFf5b8f4F58d2C3F566452247,9.872112761,0.012751761,0,0,0.012751761
0xd0960c8e37f06a70c714972b15293737296077C0,9.866742421,0.012744824,0,0,0.012744824
0xd86E0d3905789156F25481309053E5eE824eD7e8,9.788184176,0.012643351,0,0,0.012643351
0x73566A72aB0632a9ddfcA81E50483ebF93b66666,9.765821383,0.012614465,0,0,0.012614465
0x2C8Ce96E584e1e507fB9C032798A210F415605F4,9.724474176,0.012561057,0,0,0.012561057
0x2B7B47695a5F5DaA3D71cAE5031243504648c8Ac,9.66693622,0.012486735,0,0,0.012486735
0x562a7ccf32fb6Ee2AC2FE37B9Ea5D55f4cE04d08,9.60013876,0.012400453,0,0,0.012400453
0x093f3b1a2BF4be20b4852d1Dd379fEB00C1b6688,9.438376384,0.012191506,0,0,0.012191506
0xC74d36b59cb274A5D2e22B616CA878d3623BF076,9.424280135,0.012173298,0,0,0.012173298
0xe17b279D3891b48c36ef616a5f70a586E80b5B98,9.18627491,0.011865867,0,0,0.011865867
0x9D65e7A739e1cEB1ba9D59a916997E7cFC05C768,9.1124759,0.011770542,0,0,0.011770542
0x39b6E2C1364EDD06D1c6ad17efEDfAef3180e3c5,8.944395378,0.011553433,0,0,0.011553433
0x73CB48Cf053B3C50Dd61B07d86617fDb8c070d25,8.900653894,0.011496932,0,0,0.011496932
0x7ca3Dc2055442B34f58cFab5AFeAaf27add14704,8.900277855,0.011496446,0,0,0.011496446
0xC6E7D512B93cec5662423aF3C10BD2D71dAc0C09,8.814936252,0.011386211,0,0,0.011386211
0x6389A236B7CcD7C5809B37F64EdCaC129d0FF043,8.780513283,0.011341747,0,0,0.011341747
0x984c86BA57eEDb0E8f5580b16F3F0953d04787c1,8.732137572,0.01127926,0,0,0.01127926
0x5610102d2BfD9fcF775350d80144c3a8850855AD,8.691842585,0.011227212,0,0,0.011227212
0x18b2286918157EA41E85b75e62234195a3C467D8,8.687421861,0.011221501,0,0,0.011221501
0x2DeC62184d4828cC45525666ca142d21d6fE09E3,8.612706359,0.011124992,0,0,0.011124992
0x72dc506b1bb29ee1053d8105dD73DA1B618CcB22,8.604606122,0.011114529,0,0,0.011114529
0xaD25A49BF9aCDE2057f59447EF012f95fb7d6b4D,8.593119323,0.011099691,0,0,0.011099691
0x8678CB1855DBd9d557D968723069B8213F8e81d1,8.552602534,0.011047356,0,0,0.011047356
0x1fe76A17CA910A75d248f6Dca3b209B61CEBbFe5,8.442665778,0.010905351,0,0,0.010905351
0xbb10457c11e3cE65a4610d698a2c56F2Bb04Fc7A,8.383944543,0.010829501,0,0,0.010829501
0xBC2eF485A3b6b480E3517f32a69Fe4A002b52564,8.382765095,0.010827978,0,0,0.010827978
0xb38A7736103c19DF05Fc580cf9521c5acb748f32,8.352850588,0.010789337,0,0,0.010789337
0x124296c36af4011aAb9B330D7Cf962b00df547b1,8.275869238,0.010689901,0,0,0.010689901
0x44c31ef98dFAcFa50ec195Bc79EDACD3211b7faC,8.249325148,0.010655614,0,0,0.010655614
0xcB587d2F82B939Ab14470bbB0731429b061427c1,8.239233277,0.010642578,0,0,0.010642578
0x24E9f36DB71486E668BEfF580de75F65F014F093,8.13276784,0.010505057,0,0,0.010505057
0xF59a31C41AE8ab1a967fEcAF2fAA5ac274a221b2,8.036748391,0.01038103,0,0,0.01038103
0x383884c8b5638Dc4701D53e1EE0d4aB6abb9D361,7.994953893,0.010327044,0,0,0.010327044
0x346D3581ccB117c09B6F4D34c576A4651bec99aD,7.968717907,0.010293155,0,0,0.010293155
0xE4Fa803b8B40EFEe9f99F0704D6E411fAFa93c4D,7.964777486,0.010288065,0,0,0.010288065
0x1A6E2a70cDC0D1392e2d9bB01fF105De6831F0B8,7.933847065,0.010248112,0,0,0.010248112
0x491f07e3caE2A0653264e0455C0f0Dd57341B941,7.92315675,0.010234304,0,0,0.010234304
0xa42aA9581D82E538E4c0966E9d88ED2090928219,7.913001883,0.010221187,0,0,0.010221187
0x67163cA6f31C181B855f1d1cB980ae2b0C26C621,7.895038325,0.010197983,0,0,0.010197983
0x688D1b8f0945676b6a4e96FbFD355789F54d8d3b,7.796885048,0.010071199,0,0,0.010071199
0xB975cEC122dF92d37A95cAa3B938847E518ed006,7.770719632,0.010037401,0,0,0.010037401
0x7905b63A358A4A36Ac1c2513F1177763a99606a4,7.678550387,0.009918347,0,0,0.009918347
0xEFc749E7Aa1542cFb077c6E598248EE0bAd347c1,7.595590791,0.009811188,0,0,0.009811188
0xD42a6F7Fad027274205c923c3e984C9d11147c1c,7.533105089,0.009730476,0,0,0.009730476
0xaaa18C6cEE58D3e37b300443CDF60fd44EC95626,7.519900732,0.00971342,0,0,0.00971342
0x1AbC7ebD3A0ea33A9DcA30EBAAF77075Db31850b,7.464105619,0.00964135,0,0,0.00964135
0x41Bd49fa8e0ebe0bf51d3A99eA03e75412C77a17,7.461940416,0.009638553,0,0,0.009638553
0xCC06A9738f80F2Ef8A39687C01FCd92f02a04Bf5,7.442931377,0.009613999,0,0,0.009613999
0xb0D08BD1159859239a2130Dd318709F2dCa792dA,7.44065357,0.009611057,0,0,0.009611057
0xDBf133D2bDaF2ab7F003ef2b10A792BF483BD133,7.395282389,0.009552451,0,0,0.009552451
0x3ce21aA6BEF99DE0009A02AcC8980f02Aca9a658,7.366331002,0.009515055,0,0,0.009515055
0xf4EDA6c0E275c0ab438947d3eB8F7229Cf4dd0d2,7.328130231,0.009465711,0,0,0.009465711
0xE8E5a7DE18E307E0F5d49A3bd957cdF8eb6d37d5,7.31247823,0.009445493,0,0,0.009445493
0x661c390E73B877570FAcE4843d23d4ab492689F5,7.309511016,0.00944166,0,0,0.00944166
0xEc75A462919592a7dc7F0322429Ef7F6EEe5b384,7.293350671,0.009420786,0,0,0.009420786
0x8ec69f71A02846Fff8F0BD8Ae55D0dAE9bd4528F,7.283644897,0.009408249,0,0,0.009408249
0x024F9E0b4276a454964E8C9503544e8c00695D60,7.27171839,0.009392844,0,0,0.009392844
0x844AC6c98D1a20c1bDc3d911E88BAc5Cd32748d6,7.266100499,0.009385587,0,0,0.009385587
0x64004eb2945058F29278E2d2eB2A3740Ae5E8F80,7.26380632,0.009382624,0,0,0.009382624
0x10b980846F7998B70812A503dE34b1B7A2418b7B,7.260234213,0.00937801,0,0,0.00937801
0xa6Afc67a770103441a9C65a54126Cd28ac2d66A5,7.256543651,0.009373243,0,0,0.009373243
0x629094141A061399AB085fCa102d7412CFAA0c47,7.256435664,0.009373103,0,0,0.009373103
0x2708FD0B70E7235a0D8eD91b2a55Feb04a7a8265,7.254554441,0.009370673,0,0,0.009370673
0x556a7e66b890FE28AeB8eA28679cC3AE8187cc99,7.249958299,0.009364737,0,0,0.009364737
0x47b9309Dd1b595A9814A2A275106879BE5C83A4D,7.249131531,0.009363669,0,0,0.009363669
0x596C1f3B615d8959d330f014fF3448a208Af6565,7.248216137,0.009362486,0,0,0.009362486
0x3AAea57daF9cE061366a2d8d2Ae556F438682c0d,7.246835526,0.009360703,0,0,0.009360703
0xe8620b18cbB536E2A0e888AbE8F0C6d57E57B9FB,7.244468092,0.009357645,0,0,0.009357645
0x6e56DA89977A86B2F08B6A913d189Cc29cC49147,7.221531137,0.009328017,0,0,0.009328017
0xD5A3508166E07D39B08C618dCf0b4B2eBBdb4c42,7.197262132,0.009296669,0,0,0.009296669
0xEf7458117557172659c12f042D891c3f005c91f4,7.196993872,0.009296323,0,0,0.009296323
0xD5D3b47346fcC7cD9Be672921190d0cEd1F66481,7.176410533,0.009269735,0,0,0.009269735
0xCc9B3e2A46C88d93cC6CC8dD5339f049b0d2E329,7.170010159,0.009261468,0,0,0.009261468
0x692e2D8A6B1527D56d79cBEd956F0A9DC5A05402,7.162819249,0.009252179,0,0,0.009252179
0x7c9cD75D400FaCf41C79DE009641ef0b40118BEd,7.110895619,0.00918511,0,0,0.00918511
0x8C0C1190B5cC30C6aa05832431f638B267457738,7.066443082,0.009127691,0,0,0.009127691
0xD07F10AF92F83bd95acf07D325520419c2443536,7.048076527,0.009103967,0,0,0.009103967
0x2F4963f45684Be5ea63e9F04d5cDF2E87BCa8268,7.026686692,0.009076338,0,0,0.009076338
0x6B365941d82AB95858DF5F805c34aDF4131F7a22,7.017950913,0.009065054,0,0,0.009065054
0xB515C1DC465a07ED51d09b79ABb874C85Eac060B,7.012941713,0.009058583,0,0,0.009058583
0x3D1b6e6757cC0334f0b468F4c7C93b3B30859649,6.97249349,0.009006337,0,0,0.009006337
0xC535e19EeeD3f4A7F56819E77Fb9d31e1A41a0Bc,6.942247029,0.008967267,0,0,0.008967267
0xbBA4FF36D10614287882914F4Ab509A21b255Ad9,6.936458082,0.00895979,0,0,0.00895979
0xDCeA0a33Af989C770C03096C956011ea989D6aCC,6.922677336,0.008941989,0,0,0.008941989
0xfbB2cb9e67c4E183B6f9f8f439E37e378A973BF4,6.912724389,0.008929133,0,0,0.008929133
0x1Ee8aCbC2CDA9B8ce2391702Acb34f22770BF8ce,6.884253032,0.008892357,0,0,0.008892357
0x9224E457596F14d67571e8fF2B2e91C8084360c6,6.859532999,0.008860426,0,0,0.008860426
0x196Fa59bb3d7c6397C5830330ACe564c859e8917,6.836031888,0.00883007,0,0,0.00883007
0xa65CE7f22D246Cea8e5e7a52a3629b5717305db5,6.807073728,0.008792665,0,0,0.008792665
0x791BA2bE058C577dC8352e101ae1a5F5307b6b2F,6.621755861,0.00855329,0,0,0.00855329
0xEa23f651989F8F0B54b2616F1102D01E69F2807c,6.619004094,0.008549736,0,0,0.008549736
0xA115315Ad9b7cF8CD899aC8C53d556639394A729,6.61273863,0.008541643,0,0,0.008541643
0x7e9E45243EcA997C09B60AcD23881497b43B224D,6.56251258,0.008476766,0,0,0.008476766
0x56C99De0E894D9ffA9A757489eB4fBe79dbef296,6.55066616,0.008461464,0,0,0.008461464
0x39855034CAC43bB878a86fc932521518EEA6779C,6.490816626,0.008384157,0,0,0.008384157
0xBDb09526246e3D07D5ACac3A13BB37288410dB80,6.424555068,0.008298567,0,0,0.008298567
0x59AE96095708f535d68f1bF9347EBa634aC9f802,6.408081391,0.008277288,0,0,0.008277288
0x15464866d167C39Abc2615B425938895482ba7b3,6.390869671,0.008255056,0,0,0.008255056
